id;label;Latitude;Longitude;status
5465;"Angling Lake";53.8492;-89.5794;healthy
5466;"Wunnumin Lake";52.8939;-89.2892;healthy
5467;"North Spirit Lake";52.49;-92.9711;healthy
5468;"Bearskin Lake";53.9656;-91.0272;healthy
5469;"Kingfisher Lake";53.0125;-89.8553;healthy
5470;"Ogoki Post";51.6586;-85.9017;healthy
5471;"Poplar Hill";52.1133;-94.2556;healthy
5472;"Chisasibi";53.8056;-78.9169;healthy
5473;"Tête-à-la-Baleine";50.6744;-59.3836;healthy
5474;"La Tabatière";50.8308;-58.9756;healthy
5475;"Nantong";32.0708;120.976;healthy
5476;"Apartadó";7.033;-77.2;healthy
5477;"Tarapacá";-2.867;-69.733;healthy
5478;"Cat Lake";51.7272;-91.8244;healthy
5479;"Fort Frances";48.6542;-93.4397;healthy
5480;"Kasabonika";53.5247;-88.6428;healthy
5481;"Kangirsuk";60.0272;-69.9992;healthy
5482;"Attawapiskat";52.9275;-82.4319;healthy
5485;"Lourdes-De-Blanc-Sablon";51.4436;-57.1853;healthy
5487;"Chesterfield Inlet";63.3469;-90.7311;healthy
5488;"Nain";56.5492;-61.6803;healthy
5489;"Fort Severn";56.0189;-87.6761;healthy
5490;"Fort Albany";52.2014;-81.6969;healthy
5491;"Fort Hope";51.5619;-87.9078;healthy
5492;"Makkovik";55.0769;-59.1864;healthy
5495;"Igloolik";69.3647;-81.8161;healthy
5496;"Kuujjuarapik";55.2819;-77.7653;healthy
5497;"Gillam";56.3575;-94.7106;healthy
5498;"Grise Fiord";76.4261;-82.9092;healthy
5499;"Quaqtaq";61.0464;-69.6178;healthy
5501;"Nemiscau";51.6911;-76.1356;healthy
5502;"Hopedale";55.4483;-60.2286;healthy
5503;"Chevery";50.4689;-59.6367;healthy
5504;"Ivujivik";62.4173;-77.9253;healthy
5506;"Akulivik";60.8186;-78.1486;healthy
5507;"Waskaganish";51.4733;-78.7583;healthy
5508;"Aupaluk";59.2967;-69.5997;healthy
5509;"Kimmirut";62.85;-69.8833;healthy
5510;"Lansdowne House";52.1956;-87.9342;healthy
5511;"Lutselk'e";62.4183;-110.682;healthy
5512;"Kangiqsualujjuaq";58.7114;-65.9928;healthy
5514;"Chibougamau";49.7719;-74.5281;healthy
5515;"Umiujaq";56.5361;-76.5183;healthy
5516;"Wemindji";53.0106;-78.8311;healthy
5520;"Inukjuak";58.4719;-78.0769;healthy
5521;"Pikangikum";51.8197;-93.9733;healthy
5522;"Peawanuck";54.9881;-85.4433;healthy
5523;"Powell River";49.8342;-124.5;healthy
5524;"The Pas";53.9714;-101.091;healthy
5526;"Gamètì";64.1161;-117.31;healthy
5527;"Red Lake";51.0669;-93.7931;healthy
5529;"Sanikiluaq";56.5378;-79.2467;healthy
5531;"Big Trout Lake";53.8178;-89.8969;healthy
5532;"Deer Lake";52.6558;-94.0614;healthy
5533;"Webequie";52.9597;-87.3689;healthy
5534;"Whale Cove";62.24;-92.5981;healthy
5535;"Salluit";62.1794;-75.6672;healthy
5538;"Bathurst";47.6297;-65.7389;healthy
5539;"Eastmain River";52.2264;-78.5225;healthy
5543;"Kashechewan";52.2825;-81.6778;healthy
5544;"Muskrat Dam";53.4414;-91.7628;healthy
5545;"Masset";54.0275;-132.125;healthy
5546;"Sachigo Lake";53.8911;-92.1964;healthy
5547;"Round Lake";52.9436;-91.3128;healthy
5548;"Sandy Lake";53.0642;-93.3444;healthy
5550;"Churchill Falls";53.5619;-64.1064;healthy
5552;"Batna";35.752106;6.308589;healthy
5553;"Béchar";31.6457;-2.26986;healthy
5554;"Bordj Badji Mokhtar";21.375;0.923889;healthy
5555;"Guemar";33.5114;6.77679;healthy
5556;"Kumasi";6.71456;-1.59082;healthy
5557;"Heringsdorf";53.878706;14.152347;healthy
5562;"Doncaster - Sheffield";53.474722;-1.004444;healthy
5563;"Campbeltown";55.4372;-5.68639;healthy
5564;"Eday";59.1906;-2.77222;healthy
5566;"North Ronaldsay";59.3675;-2.43444;healthy
5567;"Papa Westray";59.3517;-2.90028;healthy
5568;"Stronsay";59.1553;-2.64139;healthy
5569;"Sanday";59.2503;-2.57667;healthy
5571;"Westray";59.3503;-2.95;healthy
5572;"Land's End";50.1028;-5.67056;healthy
5575;"Barra";57.0228;-7.44306;healthy
5577;"Dongloe";55.044192;-8.341;healthy
5580;"Leknes";68.1525;13.6094;healthy
5581;"Namsos";64.4722;11.5786;healthy
5582;"Mo i Rana";66.3639;14.3014;healthy
5583;"Rørvik";64.8383;11.1461;healthy
5584;"Røst";67.5278;12.1033;healthy
5585;"Sandane";61.83;6.10583;healthy
5586;"Sogndal";61.1561;7.13778;healthy
5587;"Svolvær";68.2433;14.6692;healthy
5588;"Sorkjosen";69.7868;20.9594;healthy
5589;"Vardø";70.355392;31.044889;healthy
5591;"Bydgoszcz";53.0968;17.9777;healthy
5593;"Östersund";63.1944;14.5003;healthy
5594;"Hagfors";60.020064;13.578908;healthy
5595;"Karlstad";59.4447;13.3374;healthy
5596;"Torsby";60.157622;12.991269;healthy
5597;"Ängelholm";56.2961;12.8471;healthy
5599;"Hemavan";65.806111;15.082778;healthy
5601;"Shire Indasilase";14.0781;38.2725;healthy
5604;"Mpumalanga";-25.3832;31.1056;healthy
5612;"Chipata";-13.5583;32.5872;healthy
5613;"Solwesi";-12.1737;26.3651;healthy
5630;"Catumbela";-12.4792;13.4869;healthy
5632;"Ondjiva";-17.043464;15.683822;healthy
5633;"Mocamedes";-15.261222;12.146756;healthy
5637;"Chimoio";-19.151267;33.428958;healthy
5641;"Luderitz";-26.6874;15.2429;healthy
5642;"Ondangwa";-17.8782;15.9526;healthy
5643;"Oranjemund";-28.5847;16.4467;healthy
5645;"Windhoek";-22.6122;17.0804;healthy
5652;"Tshikapa";-6.43833;20.7947;healthy
5653;"Lodja";-3.417;23.45;healthy
5659;"La Gomera";28.0296;-17.2146;healthy
5665;"Bissau";11.89485;-15.653681;healthy
5670;"Dakhla";23.7183;-15.932;healthy
5671;"Essadouira";31.3975;-9.681667;healthy
5672;"El Aaiún";27.1517;-13.2192;healthy
5673;"El Aroui";34.9888;-3.02821;healthy
5674;"Praia - Santiago Island";14.9245;-23.4935;healthy
5675;"Sao Filipe - Fogo Island";14.885;-24.48;healthy
5680;"Gode";5.935128;43.578567;healthy
5686;"Bosaso";11.2753;49.1494;healthy
5687;"Mogadishu";2.01444;45.3047;healthy
5688;"Galcaio";6.78083;47.4547;healthy
5691;"Asyut";27.046508;31.011983;healthy
5692;"Amboseli National Park";-2.64505;37.2531;healthy
5693;"Lokichoggio";4.204117;34.348186;healthy
5694;"Malindi";-3.22931;40.1017;healthy
5695;"Nanyuki";-0.067;37.033;healthy
5696;"Sirt";31.0635;16.595;healthy
5697;"Tobruk";31.861;23.907;healthy
5699;"Al Bayda'";32.788673;21.964333;healthy
5701;"Nyala";12.0535;24.9562;healthy
5702;"Port Sudan";19.4336;37.2341;healthy
5703;"Bukoba";-1.3;31.8;healthy
5709;"Arua";3.05;30.917;healthy
5711;"Diu";20.7131;70.9211;healthy
5712;"Gheshm";26.9487;56.2688;healthy
5714;"Aberdeen";45.4491;-98.4218;healthy
5715;"Albany";31.5355;-84.1945;healthy
5716;"Athens";33.9486;-83.3263;healthy
5718;"Waterloo";42.5571;-92.4003;healthy
5719;"Walla Walla";46.0949;-118.288;healthy
5720;"Alpena";45.0781;-83.5603;healthy
5721;"Watertown";44.914;-97.1547;healthy
5722;"Bradford";41.8031;-78.6401;healthy
5723;"Scottsbluff";41.874;-103.596;healthy
5724;"Beckley";37.7873;-81.1242;healthy
5725;"Brunswick";31.2588;-81.4665;healthy
5726;"Burlington";40.7832;-91.1255;healthy
5727;"Crescent City";41.7802;-124.237;healthy
5728;"Cape Girardeau";37.2253;-89.5708;healthy
5729;"Sault Ste Marie";46.2508;-84.4724;healthy
5730;"Clarksburg";39.2966;-80.2281;healthy
5731;"Port Angeles";48.1202;-123.5;healthy
5732;"Hancock";47.1684;-88.4891;healthy
5733;"Dodge City";37.7634;-99.9656;healthy
5734;"Du Bois";41.1783;-78.8987;healthy
5735;"Eau Claire";44.8658;-91.4843;healthy
5736;"Elko";40.8249;-115.792;healthy
5737;"New Bedford";41.6761;-70.9569;healthy
5738;"Fayetteville";34.9912;-78.8803;healthy
5739;"Glasgow";48.2125;-106.615;healthy
5740;"Grand Island";40.9675;-98.3096;healthy
5741;"Hot Springs";34.478;-93.0962;healthy
5742;"Huntington";38.3667;-82.558;healthy
5744;"Kirksville";40.0935;-92.5449;healthy
5746;"Laramie";41.3121;-105.675;healthy
5747;"Latrobe";40.2759;-79.4048;healthy
5748;"North Platte";41.1262;-100.684;healthy
5749;"Lebanon";43.6261;-72.3042;healthy
5750;"Klamath Falls";42.1561;-121.733;healthy
5751;"Lancaster";40.1217;-76.2961;healthy
5753;"Lynchburg";37.3267;-79.2004;healthy
5754;"Muskegon";43.1695;-86.2382;healthy
5756;"Muscle Shoals";34.7453;-87.6102;healthy
5757;"North Bend";43.4171;-124.246;healthy
5758;"Owensboro";37.7401;-87.1668;healthy
5759;"Hattiesburg/Laurel";31.4671;-89.3371;healthy
5760;"Pocatello";42.9098;-112.596;healthy
5761;"Pierre";44.3827;-100.286;healthy
5762;"Pellston";45.5709;-84.7967;healthy
5763;"Portsmouth";43.0779;-70.8233;healthy
5765;"Rhinelander";45.6312;-89.4675;healthy
5766;"Rock Springs";41.5942;-109.065;healthy
5767;"Rutland";43.5294;-72.9496;healthy
5768;"San Luis Obispo";35.2368;-120.642;healthy
5769;"Sheridan";44.7692;-106.98;healthy
5770;"Saranac Lake";44.3853;-74.2062;healthy
5771;"Salina";38.791;-97.6522;healthy
5772;"Santa Maria";34.8989;-120.457;healthy
5773;"Tupelo";34.2681;-88.7699;healthy
5774;"Quincy";39.9427;-91.1946;healthy
5775;"Victoria";28.8526;-96.9185;healthy
5776;"Valdosta";30.7825;-83.2767;healthy
5777;"Worland";43.9657;-107.951;healthy
5779;"Yakima";46.5682;-120.544;healthy
5780;"Nicosia";35.1547;33.4961;healthy
5781;"Logroño-Agoncillo";42.4542;-2.32083;healthy
5787;"Syros Island";37.422792;24.950936;healthy
5793;"Corvo";39.6715;-31.1136;healthy
5794;"Banja Luka";44.941444;17.297501;healthy
5796;"Kars";40.562222;43.115002;healthy
5798;"Kahramanmaras";37.539;36.9534;healthy
5799;"Agri";39.6546;43.0271;healthy
5800;"Adiyaman";37.7314;38.4689;healthy
5801;"Isparta";37.8554;30.3684;healthy
5802;"Balikesir Korfez";39.5546;27.0138;healthy
5804;"Misratah";32.325;15.061;healthy
5805;"Ubari";26.5675;12.8231;healthy
5807;"Cockburn Town";21.4445;-71.1423;healthy
5809;"Salt Cay";21.333;-71.2;healthy
5810;"Samana";19.267;-69.742;healthy
5811;"La Isabela";18.5725;-69.9856;healthy
5832;"Puerto Lempira";15.2622;-83.7812;healthy
5837;"Jalapa";19.475083;-96.797506;healthy
5840;"Jaqué";7.51778;-78.1572;healthy
5842;"Roxana";10.569;-83.5148;healthy
5844;"Nicoya";10.3557;-85.852892;healthy
5847;"Puerto Jimenez";8.53333;-83.3;healthy
5848;"San Jose";9.957053;-84.139797;healthy
5852;"Cayo Coco";22.5132;-78.511;healthy
5855;"Long Banga";3.18495;115.454;healthy
5857;"Arthur's Town";24.629417;-75.673775;healthy
5859;"Colonel Hill";22.745561;-74.182353;healthy
5861;"Atiu Island";-19.9678;-158.119;healthy
5862;"Mangaia Island";-21.8956;-157.905;healthy
5864;"Mauke Island";-20.1361;-157.345;healthy
5865;"Mitiaro Island";-19.8425;-157.703;healthy
5867;"Cicia";-17.7433;-179.342;healthy
5869;"Vunisea";-19.0581;178.157;healthy
5873;"Lakeba Island";-18.1992;-178.817;healthy
5874;"Lambasa";-16.466749;179.33986;healthy
5875;"Matei";-16.6906;-179.877;healthy
5877;"Rotuma";-12.4825;177.071;healthy
5878;"Savusavu";-16.8028;179.341;healthy
5883;"Vanua Balavu";-17.269;-178.976;healthy
5884;"Alofi";-19.080028;-169.925639;healthy
5885;"Futuna Island";-14.3114;-178.066;healthy
5889;"Ahe";-14.4281;-146.257;healthy
5890;"Hiva-oa";-9.768794;-139.011256;healthy
5891;"Ua Pou";-9.35167;-140.078;healthy
5892;"Ua Huka";-8.93611;-139.552;healthy
5893;"Ablow";-13.666;167.712;healthy
5894;"Sola";-13.8517;167.537;healthy
5895;"Loh/Linua";-13.328;166.638;healthy
5896;"Sangafa";-17.0903;168.343;healthy
5897;"Craig Cove";-16.265;167.924;healthy
5898;"Longana";-15.3067;167.967;healthy
5899;"Pentecost Island";-15.4708;168.152;healthy
5900;"Paama Island";-16.439;168.257;healthy
5901;"Lamap";-16.454;167.823;healthy
5902;"Lamen Bay";-16.5842;168.159;healthy
5903;"Maewo Island";-15;168.083;healthy
5904;"Lonorore";-15.8656;168.172;healthy
5905;"Norsup";-16.0797;167.401;healthy
5906;"Gaua Island";-14.2181;167.587;healthy
5908;"Santo";-15.505033;167.219742;healthy
5909;"Tongoa Island";-16.8911;168.551;healthy
5910;"Ambryn Island";-16.333;168.283;healthy
5911;"Valesdir";-16.7961;168.177;healthy
5912;"Malekula Island";-16.495;167.438;healthy
5914;"Anelghowhat";-20.2492;169.771;healthy
5915;"Aniwa";-19.24;169.605;healthy
5916;"Dillon's Bay";-18.7694;169.001;healthy
5917;"Futuna Island";-19.5164;170.232;healthy
5918;"Ipota";-18.8783;169.308;healthy
5919;"Tiga";-21.0961;167.804;healthy
5920;"Waala";-19.7206;163.661;healthy
5921;"Île des Pins";-22.5889;167.456;healthy
5924;"Dawadmi";24.5;44.4;healthy
5925;"Al-Jawf";29.785133;40.100006;healthy
5927;"Khorram Abad";33.435378;48.282889;healthy
5928;"Bam";29.084169;58.450042;healthy
5930;"Bojnourd";37.492958;57.308219;healthy
5931;"Sabzevar";36.168083;57.595183;healthy
5932;"Noshahr";36.663333;51.464722;healthy
5933;"Dasht-e-naz";36.635833;53.193611;healthy
5934;"Lar";27.674725;54.383278;healthy
5935;"Ardabil";38.325678;48.424356;healthy
5936;"Uromiyeh";37.6681;45.0687;healthy
5937;"Al Ain";24.261667;55.609167;healthy
5939;"Bahawalpur";29.3481;71.717981;healthy
5940;"Chitral";35.886592;71.800578;healthy
5941;"Dalbandin";28.8783;64.3998;healthy
5942;"Dera Ghazi Khan";29.961011;70.485925;healthy
5943;"Dera Ismael Khan";31.909422;70.896639;healthy
5949;"Skardu";35.335508;75.536047;healthy
5951;"Turbat";25.986369;63.030167;healthy
5952;"Sulaymaniyah";35.5608;45.3147;healthy
5954;"Sayun Intl";15.966111;48.7883;healthy
5955;"Bahia Piña";7.583;-78.2;healthy
5957;"Contadora Island";8.62876;-79.0347;healthy
5958;"Boca de Sábalo";8.017;-78.2;healthy
5959;"Adak Island";51.878;-176.646;healthy
5960;"Gustavus";58.4253;-135.707;healthy
5961;"Skagway";59.4601;-135.316;healthy
5962;"Holy Cross";62.1883;-159.775;healthy
5963;"Haines";59.2438;-135.524;healthy
5964;"Kalskag";61.5363;-160.341;healthy
5965;"Mcgrath";62.9529;-155.606;healthy
5966;"Mountain Village";62.0954;-163.682;healthy
5967;"Aniak";61.5816;-159.543;healthy
5968;"Chevak";61.5338;-165.584;healthy
5969;"Wrangell";56.4843;-132.37;healthy
5979;"Londolovit";-3.04361;152.629;healthy
5980;"Losuia";-8.50582;151.081;healthy
5984;"Tufi";-9.07595;149.32;healthy
5994;"Kushiro";43.041;144.193;healthy
5996;"Saga";33.1497;130.302;healthy
5997;"Nagoya";35.255;136.924;healthy
5998;"Iwami";34.6764;131.79;healthy
5999;"Fukushima";37.2274;140.431;healthy
6000;"Odate Noshiro";40.1919;140.371;healthy
6001;"Shonai";38.812222;139.787222;healthy
6003;"Kunsan";35.903756;126.615906;healthy
6005;"Wonju";37.438081;127.960383;healthy
6006;"Sokcho / Gangneung";38.061311;128.669164;healthy
6007;"Sacheon";35.088543;128.07037;healthy
6008;"Chongju";36.7166;127.499119;healthy
6011;"General Santos City";6.106439;125.2353;healthy
6012;"Camiguin";9.25352;124.707;healthy
6013;"Jolo";6.05367;121.011;healthy
6016;"Sangley Point";9.757567;125.479328;healthy
6018;"Naga";13.584886;123.270239;healthy
6019;"Basco";20.451322;121.979883;healthy
6021;"Tuguegarao";17.638311;121.730614;healthy
6022;"Virac";13.576439;124.205672;healthy
6023;"Calbayog City";12.072706;124.545092;healthy
6024;"Catarman";12.502417;124.635778;healthy
6025;"Masbate";12.3694;123.629;healthy
6026;"Roxas City";11.597669;122.751669;healthy
6034;"Juazeiro Do Norte";-7.218958;-39.2701;healthy
6036;"Lençóis";-12.4823;-41.277;healthy
6037;"Macaé";-22.343;-41.766;healthy
6038;"Marília";-22.196892;-49.9264;healthy
6039;"Vitória Da Conquista";-14.862761;-40.863106;healthy
6040;"Santa Maria";-29.711358;-53.688153;healthy
6045;"San Cristóbal";-0.910206;-89.61745;healthy
6046;"La Toma (Catamayo)";-3.99589;-79.3719;healthy
6047;"Esmeraldas";0.978519;-79.6266;healthy
6051;"Puerto Leguízamo";-0.18;-74.77;healthy
6052;"La Pedrera";-1.33;-69.58;healthy
6053;"Nuquí";5.7;-77.28;healthy
6054;"Puerto Inírida";3.85;-67.91;healthy
6055;"Yopal";5.319114;-72.383975;healthy
6056;"Guayaramerín";-10.8206;-65.3456;healthy
6058;"Riberalta";-11;-66;healthy
6066;"Cajamarca";-7.139183;-78.4894;healthy
6067;"Huánuco";-9.878811;-76.204797;healthy
6069;"Santa Rosa";-27.9067;-54.5204;healthy
6072;"El Vigía";8.6241;-71.672819;healthy
6073;"Ji-Paraná";-10.8708;-61.8465;healthy
6079;"Charlestown";17.205678;-62.589869;healthy
6080;"Spanish Town";18.4464;-64.4275;healthy
6083;"Kokshetau";53.3291;69.5946;healthy
6084;"Petropavlosk";54.7747;69.1839;healthy
6085;"Zhezkazgan";47.708333;67.733333;healthy
6086;"Ust Kamenogorsk";50.0366;82.4942;healthy
6088;"Kostanay";53.206944;63.550278;healthy
6089;"Ganja";40.7377;46.3176;healthy
6090;"Nakhchivan";39.1888;45.4584;healthy
6092;"Yakutia";66.400431;112.030325;healthy
6093;"Chokurdah";70.6231;147.902;healthy
6094;"Cherskiy";68.7406;161.338;healthy
6095;"Tiksi";71.6977;128.903;healthy
6098;"Anadyr";64.73495;177.741483;healthy
6103;"Zaporozhye";47.867;35.3157;healthy
6105;"Kharkov";49.924786;36.289986;healthy
6106;"Ivano-Frankivsk";48.884167;24.686111;healthy
6109;"Uzhgorod";48.634278;22.263356;healthy
6110;"Solovetsky Islands";65.03;35.7333;healthy
6111;"Cherepovets";59.2736;38.0158;healthy
6114;"Petrozavodsk";61.8852;34.1547;healthy
6118;"Kyzyl";51.6694;94.4006;healthy
6119;"Novokuznetsk";53.8114;86.8772;healthy
6121;"Igarka";67.4372;86.6219;healthy
6122;"Grozny";43.2981;45.7841;healthy
6124;"Beslan";43.2051;44.6066;healthy
6125;"Elista";46.3739;44.3309;healthy
6129;"Kearney";40.727;-99.0068;healthy
6130;"Greenville";33.4829;-90.9856;healthy
6132;"Kingman";35.2595;-113.938;healthy
6133;"Pasco";46.2647;-119.119;healthy
6134;"Akutan";54.1325;-165.785;healthy
6135;"Silver City";32.6365;-108.156;healthy
6136;"Lopez";48.4839;-122.938;healthy
6137;"Salekhard";66.590753;66.611042;healthy
6138;"Khanty-Mansiysk";61.028479;69.086067;healthy
6139;"Nyagan";62.11;65.615;healthy
6140;"Sovetskiy";61.32;63.6044;healthy
6141;"Izhevsk";56.8281;53.4575;healthy
6142;"Kirov";58.5033;49.3483;healthy
6143;"Nadym";65.4809;72.6989;healthy
6146;"Kurgan";55.4753;65.4156;healthy
6147;"Khudzhand";40.2154;69.6947;healthy
6148;"Andizhan";40.7277;72.294;healthy
6149;"Fergana";40.3588;71.745;healthy
6150;"Namangan";40.9846;71.5567;healthy
6151;"Nukus";42.4884;59.6233;healthy
6152;"Urgench";41.5843;60.6417;healthy
6153;"Khanabad";38.8336;65.9215;healthy
6154;"Termez";37.286667;67.31;healthy
6156;"Belgorod";50.6438;36.5901;healthy
6157;"Kursk";51.7506;36.2956;healthy
6159;"Vorkuta";67.4886;63.9931;healthy
6160;"Bugulma";54.64;52.8017;healthy
6162;"Cheboksary";56.0903;47.3473;healthy
6164;"Orsk";51.0725;58.5956;healthy
6165;"Penza";53.1106;45.0211;healthy
6166;"Saransk";54.1251;45.2123;healthy
6168;"Hubli";15.3617;75.0849;healthy
6169;"Koggala";5.99368;80.3203;healthy
6172;"Shillong";25.7036;91.9787;healthy
6173;"Guwahati";26.106092;91.585939;healthy
6174;"Dimapur";25.8839;93.7711;healthy
6176;"Barisal";22.801;90.3012;healthy
6179;"Bharatpur";27.6781;84.4294;healthy
6180;"Chandragarhi";26.570822;88.079578;healthy
6182;"Nepalgunj";28.103633;81.667006;healthy
6183;"Gan Island";-0.693342;73.1556;healthy
6184;"Haa Dhaalu Atoll";6.74423;73.1705;healthy
6185;"Laamu Atoll";1.85917;73.5219;healthy
6186;"Tak";16.699856;98.545056;healthy
6187;"Buonmethuot";12.668311;108.120272;healthy
6188;"Haiphong";20.819386;106.724989;healthy
6189;"Nha Trang";11.998153;109.219372;healthy
6190;"Conson";8.731831;106.632589;healthy
6191;"Can Tho";10.085119;105.711922;healthy
6192;"Dienbienphu";21.397481;103.007831;healthy
6193;"Phucat";13.954986;109.042267;healthy
6194;"Pleiku";14.004522;108.017158;healthy
6195;"Vinh";18.737569;105.670764;healthy
6197;"Dawei";14.103886;98.203636;healthy
6198;"Kawthoung";10.049258;98.538006;healthy
6204;"Waikabubak-Sumba Island";-9.409717;119.244494;healthy
6209;"Tanjung Redep-Borneo Island";2.155497;117.432256;healthy
6212;"Langgur-Kei Islands";-5.661619;132.731431;healthy
6215;"Long Datih";3.421;115.154;healthy
6216;"Long Seridan";3.967;115.05;healthy
6217;"Mukah";2.90639;112.08;healthy
6218;"Bakalalan";3.974;115.618;healthy
6219;"Lawas";4.84917;115.408;healthy
6220;"Bario";3.73389;115.479;healthy
6222;"Kudat";6.9225;116.836;healthy
6223;"Bandar Lampung-Sumatra Island";-5.242339;105.178939;healthy
6225;"Ranai-Natuna Besar Island";3.908714;108.387897;healthy
6231;"Laut Island";-3.29472;116.165;healthy
6235;"Albany";-34.9433;117.809;healthy
6237;"Aurukun";-13.3539;141.721;healthy
6238;"Barcaldine";-23.5653;145.307;healthy
6240;"Birdsville";-25.8975;139.348;healthy
6241;"Broken Hill";-32.0014;141.472;healthy
6242;"Hamilton Island";-20.3581;148.952;healthy
6243;"Bedourie";-24.3461;139.46;healthy
6245;"Burketown";-17.7486;139.534;healthy
6248;"Boulia";-22.9133;139.9;healthy
6249;"Bathurst";-33.4094;149.652;healthy
6253;"Coober Pedy";-29.04;134.721;healthy
6255;"Cloncurry";-20.6686;140.504;healthy
6256;"Ceduna";-32.1306;133.71;healthy
6258;"Cunnamulla";-28.03;145.622;healthy
6260;"Coen";-13.7608;143.114;healthy
6262;"Doomadgee";-17.9403;138.822;healthy
6264;"Devonport";-41.1697;146.43;healthy
6265;"Elcho Island";-12.0194;135.571;healthy
6266;"Esperance";-33.6844;121.823;healthy
6267;"Flinders Island";-40.0917;147.993;healthy
6268;"Geraldton";-28.7961;114.707;healthy
6269;"Gladstone";-23.8697;151.223;healthy
6270;"Groote Eylandt";-13.975;136.46;healthy
6271;"Griffith";-34.2508;146.067;healthy
6272;"Horn Island";-10.5864;142.29;healthy
6276;"Julia Creek";-20.6683;141.723;healthy
6278;"King Island";-39.8775;143.878;healthy
6281;"Kowanyama";-15.4856;141.751;healthy
6285;"Lord Howe Island";-31.5383;159.077;healthy
6286;"Lockhart River";-12.7869;143.305;healthy
6287;"Lismore";-28.8303;153.26;healthy
6289;"Longreach";-23.4342;144.28;healthy
6294;"Merimbula";-36.9086;149.901;healthy
6295;"Milingimbi";-12.0944;134.894;healthy
6296;"Maningrida";-12.0561;134.234;healthy
6297;"McArthur River Mine";-16.4425;136.084;healthy
6298;"Mildura";-34.2292;142.086;healthy
6300;"Moree";-29.4989;149.845;healthy
6301;"Moranbah";-22.0578;148.077;healthy
6302;"Moruya";-35.8978;150.144;healthy
6303;"Mount Gambier";-37.7456;140.785;healthy
6304;"Mornington Island";-16.6625;139.178;healthy
6307;"Narrandera";-34.7022;146.512;healthy
6309;"Normanton";-17.6836;141.07;healthy
6310;"Newman";-23.4178;119.803;healthy
6311;"Olympic Dam";-30.485;136.877;healthy
6312;"Argyle";-32.506944;137.716667;healthy
6314;"Paraburdoo";-23.1711;117.745;healthy
6315;"Cocos Keeling Island";-12.1883;96.8339;healthy
6316;"Gove";-12.2694;136.818;healthy
6317;"Parkes";-33.1314;148.239;healthy
6318;"Port Lincoln";-34.6053;135.88;healthy
6319;"Pormpuraaw";-14.8967;141.609;healthy
6320;"Port Macquarie";-31.4358;152.863;healthy
6321;"Portland";-38.3181;141.471;healthy
6322;"Quilpie";-26.6122;144.253;healthy
6324;"Roma";-26.545;148.775;healthy
6325;"St George";-28.0497;148.595;healthy
6329;"Thargomindah";-27.9864;143.811;healthy
6333;"Windorah";-25.4131;142.667;healthy
6334;"Whyalla";-33.0589;137.514;healthy
6337;"Winton";-22.3636;143.086;healthy
6338;"Burnie";-40.9989;145.731;healthy
6341;"Beijing";39.7825;116.387778;healthy
6342;"Chifeng";42.235;118.908;healthy
6343;"Changzhi";36.2475;113.126;healthy
6344;"Datong";40.0603;113.482;healthy
6345;"Hohhot";40.851422;111.824103;healthy
6346;"Baotou";40.56;109.997;healthy
6347;"Shijiazhuang";38.280686;114.6973;healthy
6348;"Tongliao";43.5567;122.2;healthy
6349;"Ulanhot";46.083;122.017;healthy
6350;"Xilinhot";43.9156;115.964;healthy
6351;"Beihai";21.5394;109.294;healthy
6352;"Changde";28.9189;111.64;healthy
6353;"Dayong";29.1028;110.443;healthy
6354;"Meixian";24.35;116.133;healthy
6355;"Zhuhai";22.0064;113.376;healthy
6356;"Liuzhou";24.2075;109.391;healthy
6357;"Zhanjiang";21.2144;110.358;healthy
6358;"Enshi";30.3203;109.485;healthy
6359;"Nanyang";32.9808;112.615;healthy
6360;"Xiangfan";32.1506;112.291;healthy
6361;"Yichang";30.671;111.441;healthy
6363;"Golmud";34.633;98.867;healthy
6365;"Qingyang";35.7997;107.603;healthy
6366;"Xining";36.5275;102.043;healthy
6367;"Yan'an";36.6369;109.554;healthy
6368;"Yulin";38.2692;109.731;healthy
6370;"Altai";46.3764;96.2211;healthy
6371;"Bayankhongor";46.1633;100.704;healthy
6372;"Dalanzadgad";43.5917;104.43;healthy
6373;"Khovd";47.9541;91.6282;healthy
6374;"Muren";49.6633;100.099;healthy
6375;"Shangri-La";27.7936;99.6772;healthy
6376;"Luxi";24.4011;98.5317;healthy
6377;"Simao";22.7933;100.959;healthy
6378;"Zhaotong";27.3256;103.755;healthy
6379;"Ganzhou";25.8258;114.912;healthy
6380;"Jingdezhen";29.3386;117.176;healthy
6381;"Jiujiang";29.733;115.983;healthy
6382;"Quzhou";28.9658;118.899;healthy
6383;"Lianyungang";34.55;119.25;healthy
6384;"Huangyan";28.5622;121.429;healthy
6385;"Linyi";35.0461;118.412;healthy
6386;"Quanzhou";24.7964;118.59;healthy
6387;"Huangshan";29.7333;118.256;healthy
6388;"Weifang";36.6467;119.119;healthy
6390;"Wuxi";31.4944;120.429;healthy
6391;"Wuyishan";27.7019;118.001;healthy
6392;"Wenzhou";27.9122;120.852;healthy
6393;"Yancheng";33.3856;120.125;healthy
6394;"Yiwu";29.3447;120.032;healthy
6395;"Zhoushan";29.9342;122.362;healthy
6396;"Bangda";30.5536;97.1083;healthy
6397;"Dazhou";31.3;107.5;healthy
